,tconst,startYear,runtimeMinutes,directors,writers,nconst,title,distributor,domestic_revenue,opening_revenue,opening_theaters,budget,mpaa,genres,release_date
899,tt0240468,2002,81,nm0644203,nm0644203,"nm0892463,nm0644203,nm0526694,nm0497735,nm1119886,nm0466012,nm0550708,nm0006077,nm0175422,nm0543427",Kung Pow: Enter the Fist,Twentieth Century Fox,"$16,037,962","$7,017,474","2,478","$10,000,000",PG-13,"Action,Comedy","Jan 25, 2002"
900,tt0240462,2001,87,nm0139867,"nm0517452,nm0505648","nm0628056,nm0000552,nm0147825,nm0933723,nm0712368,nm0139867,nm0517452,nm0505648,nm0204862,nm0801972",Dr. Dolittle 2,Twentieth Century Fox,"$112,952,899","$25,037,039","3,049","$70,000,000",PG,"Comedy,Family,Fantasy","Jun 22, 2001"
901,tt0240515,2001,87,nm0338381,"nm0338381,nm0367761","nm0410419,nm0338381,nm0001800,nm0004846,nm0858776,nm0367761,nm0108368,nm0487505,nm0516056,nm0801117",Freddy Got Fingered,Twentieth Century Fox,"$14,254,993","$7,098,459","2,271","$14,000,000",R,Comedy,"Apr 20, 2001"
902,tt0240510,2002,132,nm0001408,"nm0556571,nm0771512,nm0024925","nm10379900,nm0005132,nm0004747,nm0005028,nm1320601,nm0001408,nm0556571,nm0771512,nm0024925,nm0271162",The Four Feathers,Paramount Pictures,"$18,306,166","$6,857,879","1,912","$35,000,000",PG-13,"Action,Adventure,Drama,Romance,War","Sep 20, 2002"
903,tt0240772,2001,116,nm0001752,"nm0425138,nm0751207,nm0113689,nm0496468,nm0341372","nm0341372,nm0000123,nm0000093,nm0000210,nm0000354,nm0001752,nm0425138,nm0751207,nm0113689,nm0496468",Ocean's Eleven,Warner Bros.,"$183,417,150","$38,107,822","3,075","$85,000,000",PG-13,"Crime,Thriller","Dec 7, 2001"
904,tt0240900,2002,86,nm0630083,nm0825738,"nm1117597,nm0001701,nm0551853,nm0781981,nm0549535,nm0630083,nm0825738,nm0270549,nm0605775,nm0023032",Slackers,Sony Pictures Entertainment (SPE),"$5,285,941","$2,785,283","1,893","$14,000,000",R,"Comedy,Romance","Feb 1, 2002"
905,tt0241025,2004,141,nm0619762,"nm0269040,nm0803967,nm0271501,nm0856842","nm0206433,nm0000702,nm0304801,nm0700856,nm0001667,nm0619762,nm0269040,nm0803967,nm0271501,nm0856842",Vanity Fair,Focus Features,"$16,136,476","$4,800,000","1,051","$23,000,000",PG-13,Drama,"Sep 1, 2004"
906,tt0241303,2000,121,nm0002120,"nm0364862,nm0414608","nm0390970,nm0000300,nm0001132,nm0000547,nm0005251,nm0002120,nm0364862,nm0414608,nm0113360,nm0325455",Chocolat,Miramax,"$71,509,363","$157,624",8,"$25,000,000",PG-13,"Drama,Romance","Dec 15, 2000"
907,tt0241760,2002,88,nm0214036,nm0447583,"nm0758518,nm0702809,nm0005164,nm0244630,nm0221046,nm0214036,nm0447583,nm0161891,nm0307776,nm0336668",The New Guy,Revolution Studios,"$29,760,152","$9,007,833","2,687","$13,000,000",PG-13,Comedy,"May 10, 2002"
908,tt0241527,2001,152,nm0001060,"nm0746830,nm0460141","nm0005868,nm0705356,nm0342488,nm0001321,nm0001749,nm0001060,nm0746830,nm0460141,nm0382268,nm0002354",Harry Potter and the Sorcerer's Stone,Warner Bros.,"$317,575,550","$90,294,621","3,672","$125,000,000",PG,"Adventure,Family,Fantasy","Nov 16, 2001"
909,tt0242445,2001,101,nm0005647,"nm0395288,nm0006902,nm0922685","nm0005428,nm0000219,nm0229422,nm0913460,nm0026364,nm0005647,nm0395288,nm0006902,nm0922685,nm0185621",Exit Wounds,Warner Bros.,"$51,758,599","$18,485,586","2,830","$50,000,000",R,"Action,Crime,Thriller","Mar 16, 2001"
910,tt0242423,2000,83,nm0500444,nm0823255,"nm0723573,nm0005110,nm0005405,nm0004950,nm0005448,nm0500444,nm0823255,nm0424663,nm0467255,nm0626696","Dude, Where's My Car?",Twentieth Century Fox,"$46,729,800","$13,845,914","2,087","$13,000,000",PG-13,"Comedy,Mystery,Sci-Fi","Dec 15, 2000"
911,tt0243155,2001,97,nm0536632,"nm0276144,nm0203577,nm0193485","nm0147080,nm0000250,nm0000147,nm0000424,nm0428121,nm0536632,nm0276144,nm0203577,nm0193485,nm0079677",Bridget Jones's Diary,Miramax,"$71,543,427","$10,733,933","1,611","$25,000,000",R,"Comedy,Drama,Romance","Apr 13, 2001"
912,tt0242998,2001,96,nm0087595,"nm0767393,nm0694526,nm0694638,nm0073766,nm0361912","nm0361912,nm0000612,nm0004770,nm0005420,nm0004800,nm0087595,nm0767393,nm0694526,nm0694638,nm0073766",Valentine,Warner Bros.,"$20,384,136","$10,024,648","2,310","$29,000,000",R,"Horror,Mystery,Thriller","Feb 2, 2001"
913,tt0243585,2002,77,nm0591450,"nm0924754,nm0926824,nm0748022","nm0006293,nm0000150,nm0000133,nm0491402,nm0005151,nm0591450,nm0924754,nm0926824,nm0748022,nm0279651",Stuart Little 2,Sony Pictures Entertainment (SPE),"$64,956,806","$15,115,152","3,255","$120,000,000",PG,"Adventure,Animation,Comedy,Family,Fantasy","Jul 19, 2002"
914,tt0243862,2000,112,nm0771054,"nm0082759,nm0771054","nm0077944,nm0433692,nm0836742,nm0304644,nm0771054,nm0082759,nm0850385,nm0423979,nm0864686",Italian for Beginners,Miramax,"$4,544,753","$66,047",3,"$1,000,000",R,"Comedy,Drama,Romance","Jan 18, 2002"
915,tt0242653,2003,129,"nm0905154,nm0905152","nm0905152,nm0905154","nm0821205,nm0000206,nm0000401,nm0005251,nm0915989,nm0905154,nm0905152,nm0005428,nm0204485,nm0691084",The Matrix Revolutions,Warner Bros.,"$139,313,948","$48,475,154","3,502","$150,000,000",R,"Action,Sci-Fi","Nov 5, 2003"
916,tt0244244,2001,99,nm0784061,nm0940790,"nm0002366,nm0000237,nm0413168,nm0000932,nm0000332,nm0784061,nm0940790,nm0006790,nm0005428,nm0642949",Swordfish,Warner Bros.,"$69,772,969","$18,145,632","2,678","$102,000,000",R,"Action,Crime,Thriller","Jun 8, 2001"
917,tt0243415,2000,106,nm0348197,"nm0348197,nm0542822","nm0543009,nm0000616,nm0924684,nm0914475,nm0537046,nm0348197,nm0542822,nm0235933,nm0235948,nm0524902",Mercy Streets,Providence Entertainment,"$173,599","$79,607",173,"$600,000",PG-13,"Action,Crime,Drama","Oct 31, 2000"
918,tt0244970,2001,97,nm0001282,"nm0956376,nm0151358","nm0725072,nm0000171,nm0001427,nm0413168,nm0000673,nm0001282,nm0956376,nm0151358,nm0643553,nm0448843",Someone Like You,Twentieth Century Fox,"$27,343,067","$10,010,600","2,345","$23,000,000",PG-13,"Comedy,Romance","Mar 30, 2001"
919,tt0245120,2001,90,nm0136592,nm0136592,"nm0077149,nm0005445,nm0270451,nm0005232,nm0000628,nm0136592,nm0251809,nm0467824,nm0429350,nm0770723",The Forsaken,Screen Gems,"$7,288,451","$3,020,159","1,514","$15,000,000",R,"Action,Horror,Thriller","Apr 27, 2001"
920,tt0245562,2002,134,nm0000247,"nm0723468,nm0061337","nm0742851,nm0000115,nm0063440,nm0001780,nm0001187,nm0000247,nm0723468,nm0061337,nm0151835,nm0334337",Windtalkers,Metro-Goldwyn-Mayer (MGM),"$40,914,068","$14,520,412","2,898","$115,000,000",R,"Action,Drama,War","Jun 14, 2002"
921,tt0245407,2001,108,nm0563814,nm0563814,"nm0564109,nm0000510,nm0001767,nm0151250,nm0234910,nm0563814,nm0859141,nm0999482,nm0103956,nm0814620",Crush,Sony Pictures Classics,"$1,084,935","$46,469",10,"$6,000,000",R,"Comedy,Drama,Romance","Apr 5, 2002"
922,tt0245674,2001,91,nm0065284,"nm0925380,nm0139605,nm0006902,nm0017305,nm0348181","nm0348181,nm0001724,nm0002436,nm0001110,nm0000498,nm0065284,nm0925380,nm0139605,nm0006902,nm0017305",Thir13en Ghosts,Warner Bros.,"$41,867,960","$15,165,355","2,781","$42,000,000",R,"Fantasy,Horror","Oct 26, 2001"
923,tt0245686,2001,91,nm0330140,"nm0005450,nm0937748","nm0697953,nm0005450,nm0199590,nm0588222,nm0063440,nm0330140,nm0937748,nm0800465,nm0905186,nm0502954",Joe Dirt,Sony Pictures Entertainment (SPE),"$27,087,695","$8,016,008","2,638","$17,700,000",PG-13,"Adventure,Comedy,Drama","Apr 11, 2001"
924,tt0245803,2003,104,nm0402995,"nm0717550,nm0903456","nm0781769,nm0000334,nm0005405,nm0454809,nm0734558,nm0402995,nm0717550,nm0903456,nm0151835,nm0746273",Bulletproof Monk,Metro-Goldwyn-Mayer (MGM),"$23,358,708","$8,653,542","2,955","$52,000,000",PG-13,"Action,Comedy,Fantasy","Apr 16, 2003"
925,tt0246002,2001,94,nm0570408,"nm0098746,nm0428377","nm0061045,nm0005112,nm0000586,nm0000407,nm0222643,nm0570408,nm0098746,nm0428377,nm0060901,nm0554204",Kingdom Come,Fox Searchlight Pictures,"$23,249,649","$7,562,284","1,111","$7,000,000",PG,"Comedy,Drama","Apr 11, 2001"
926,tt0245844,2002,131,nm0721817,"nm0241416,nm0938684","nm0322802,nm0001029,nm0001602,nm0011478,nm1072611,nm0721817,nm0241416,nm0938684,nm0053388,nm0083696",The Count of Monte Cristo,Walt Disney Studios Motion Pictures,"$54,234,062","$11,376,150","2,007","$35,000,000",PG-13,"Action,Adventure,Drama,Thriller","Jan 25, 2002"
927,tt0246460,2002,133,nm0848414,"nm0001220,nm0701031,nm0905498","nm0933865,nm0000112,nm0000932,nm0683253,nm0827170,nm0848414,nm0001220,nm0701031,nm0905498,nm0110483",Die Another Day,Metro-Goldwyn-Mayer (MGM),"$160,942,139","$47,072,040","3,314","$142,000,000",PG-13,"Action,Adventure,Thriller","Nov 22, 2002"
928,tt0246464,2002,85,nm0001756,"nm0057970,nm0709070,nm0832043","nm0430742,nm0000741,nm0000623,nm0001804,nm0001744,nm0001756,nm0057970,nm0709070,nm0832043,nm0414930",Big Trouble,Walt Disney Studios Motion Pictures,"$7,267,307","$3,545,204","1,961","$40,000,000",PG-13,"Comedy,Crime,Thriller","Apr 5, 2002"
929,tt0246544,2001,104,nm0001382,"nm0241416,nm0704164","nm0712625,nm0150362,nm0000366,nm0002546,nm0001653,nm0001382,nm0241416,nm0704164,nm0224537,nm0003417",The Musketeer,Universal Pictures,"$27,073,640","$10,312,740","2,438","$40,000,000",PG-13,"Action,Adventure,Romance","Sep 7, 2001"
930,tt0246894,2002,98,nm0001532,"nm0365938,nm0272511,nm0688282","nm0820429,nm0005098,nm0000606,nm0005112,nm0005381,nm0001532,nm0365938,nm0272511,nm0688282,nm0746273",Rollerball,Metro-Goldwyn-Mayer (MGM),"$18,990,798","$9,013,548","2,762","$70,000,000",PG-13,"Action,Sci-Fi,Sport","Feb 8, 2002"
931,tt0246578,2001,113,nm0446819,nm0446819,"nm0692925,nm0350453,nm0540441,nm0001521,nm0651660,nm0446819,nm0276178,nm0433339,nm0572014,nm0028787",Donnie Darko,Newmarket Films,"$517,375","$110,494",58,"$6,000,000",R,"Drama,Mystery,Sci-Fi,Thriller","Oct 26, 2001"
932,tt0246989,2001,95,nm0201304,nm0201304,"nm0591665,nm0002436,nm0005278,nm0000998,nm0764445,nm0201304,nm0475970,nm0525059,nm0724843,nm0457598",Tomcats,Revolution Studios,"$13,558,739","$6,406,076","2,617","$11,000,000",R,Comedy,"Mar 30, 2001"
933,tt0247199,2001,98,nm0063785,"nm0063785,nm0414893","nm0224652,nm0331516,nm0001619,nm1092222,nm0226813,nm0063785,nm0414893,nm1170765,nm0389098,nm0730942",The Believer,IDP Distribution,"$416,925","$26,263",4,"$1,500,000",R,Drama,"May 17, 2002"
934,tt0247425,2001,131,nm0276062,"nm0239653,nm0275284,nm0276062","nm0002353,nm0929489,nm0000651,nm0001763,nm0000673,nm0276062,nm0239653,nm0275284,nm0441839,nm0494910",In the Bedroom,Miramax,"$35,930,604","$93,972",4,"$1,700,000",R,"Crime,Drama","Nov 23, 2001"
935,tt0247638,2001,115,nm0005190,"nm0127690,nm0920859","nm0410773,nm0000267,nm0004266,nm0001185,nm0000525,nm0005190,nm0127690,nm0920859,nm0153744,nm0001365",The Princess Diaries,Walt Disney Studios Motion Pictures,"$108,248,956","$22,862,269","2,537","$26,000,000",G,"Comedy,Family,Romance","Aug 3, 2001"
936,tt0247745,2001,100,nm0151540,"nm0151540,nm0373571,nm0501399,nm0815418,nm0831479","nm0187044,nm0151540,nm0373571,nm0899282,nm0449466,nm0501399,nm0815418,nm0831479,nm0673270,nm0045202",Super Troopers,Fox Searchlight Pictures,"$18,492,362","$6,203,906","1,780","$3,000,000",R,"Comedy,Crime,Mystery","Feb 15, 2002"
937,tt0248667,2001,157,nm0000520,"nm0397322,nm0729151,nm0929349,nm0744839,nm0000520","nm0033917,nm0000226,nm0004937,nm0000685,nm0005522,nm0000520,nm0397322,nm0729151,nm0929349,nm0744839",Ali,Sony Pictures Entertainment (SPE),"$58,203,105","$14,710,892","2,446","$107,000,000",R,"Biography,Drama,Sport","Dec 25, 2001"
938,tt0250224,2001,99,nm0007082,"nm0006534,nm0542062","nm0880040,nm0000379,nm0379596,nm0001117,nm1007810,nm0007082,nm0006534,nm0542062,nm0679353,nm0880036",Crazy/Beautiful,Walt Disney Studios Motion Pictures,"$16,937,988","$4,715,060","1,601","$13,000,000",PG-13,"Drama,Romance","Jun 29, 2001"
939,tt0250274,2001,106,nm0362544,nm0362544,"nm0914607,nm0004820,nm0005245,nm0401018,nm0004740,nm0362544,nm0191514,nm0779011,nm0588883,nm0344738",The Brothers,Screen Gems,"$27,457,409","$10,302,846","1,378","$6,000,000",R,"Comedy,Drama","Mar 23, 2001"
940,tt0249462,2000,110,nm0197636,nm0355822,"nm0005909,nm0068260,nm0910278,nm0382402,nm0237237,nm0197636,nm0355822,nm0107231,nm0278128,nm0006339",Billy Elliot,Focus Features,"$21,995,263","$215,681",10,"$5,000,000",R,"Drama,Music","Oct 13, 2000"
941,tt0249478,2001,89,nm0000887,"nm0171474,nm0173539,nm0238470","nm0006790,nm0000237,nm0520586,nm0641610,nm0763650,nm0000887,nm0171474,nm0173539,nm0238470,nm0209773",Domestic Disturbance,Paramount Pictures,"$45,246,095","$14,033,112","2,910","$75,000,000",PG-13,"Crime,Thriller","Nov 2, 2001"
942,tt0250323,2001,101,"nm0569166,nm0796915","nm0390357,nm0569166,nm0796915","nm0958432,nm0842770,nm0899681,nm0006958,nm0232194,nm0569166,nm0796915,nm0390357,nm0621829,nm0638365",The Deep End,Fox Searchlight Pictures,"$8,823,109","$141,852",6,"$3,000,000",R,"Crime,Drama,Mystery,Romance,Thriller","Aug 10, 2001"
943,tt0250797,2002,124,nm0001490,"nm0001031,nm0765091,nm0115310","nm0434222,nm0000152,nm0000178,nm0553648,nm0838059,nm0001490,nm0001031,nm0765091,nm0115310,nm0113583",Unfaithful,Twentieth Century Fox,"$52,775,765","$14,065,277","2,617","$50,000,000",R,"Drama,Romance,Thriller","May 8, 2002"
944,tt0250494,2001,96,nm0525659,"nm0113005,nm0527581,nm0809006","nm0686887,nm0000702,nm0005561,nm0004757,nm0205127,nm0525659,nm0113005,nm0527581,nm0809006,nm0452305",Legally Blonde,Metro-Goldwyn-Mayer (MGM),"$96,520,674","$20,377,426","2,620","$18,000,000",PG-13,"Comedy,Romance","Jul 13, 2001"
945,tt0251075,2001,101,nm0718645,"nm0415979,nm0224606,nm0919289","nm0575817,nm0000141,nm0428963,nm0000194,nm0005405,nm0718645,nm0415979,nm0224606,nm0919289,nm0325175",Evolution,DreamWorks Distribution,"$38,345,494","$13,408,351","2,611","$80,000,000",PG-13,"Comedy,Sci-Fi","Jun 8, 2001"
946,tt0250720,2001,94,nm0925870,"nm0303032,nm0201304,nm7971037,nm0264470,nm0212997,nm0588986,nm0316736,nm0864471","nm0212997,nm0000274,nm0003817,nm0004753,nm0899995,nm0925870,nm0303032,nm0201304,nm7971037,nm0264470",See Spot Run,Warner Bros.,"$33,357,476","$9,715,102","2,656","$35,000,000",PG,"Action,Comedy,Crime,Family","Mar 2, 2001"
947,tt0251114,2002,125,nm0387706,"nm0441896,nm0712753,nm0313623","nm0480454,nm0000246,nm0268199,nm0005024,nm0369513,nm0387706,nm0441896,nm0712753,nm0313623,nm0287759",Hart's War,Metro-Goldwyn-Mayer (MGM),"$19,077,641","$7,771,753","2,459","$70,000,000",R,"Drama,War","Feb 15, 2002"
948,tt0251736,2003,89,nm0957772,nm0957772,"nm0385442,nm0354085,nm0000947,nm0608405,nm0600667,nm0957772,nm0332308,nm1353974,nm0691541,nm0725166",House of 1000 Corpses,Lionsgate,"$12,634,962","$3,400,000",595,"$7,000,000",R,Horror,"Apr 11, 2003"
949,tt0251160,2002,116,nm0001024,nm0444006,"nm0831114,nm0000243,nm0000380,nm1131193,nm0253708,nm0001024,nm0444006,nm0121117,nm0467977,nm0956374",John Q,New Line Cinema,"$71,756,802","$20,275,194","2,466","$36,000,000",PG-13,"Crime,Drama,Thriller","Feb 15, 2002"
950,tt0252076,2002,105,nm0911061,"nm0000455,nm0905458","nm0771834,nm0000182,nm0000146,nm0001670,nm0001804,nm0911061,nm0000455,nm0905458,nm0326063,nm0771490",Maid in Manhattan,Revolution Studios,"$94,011,225","$18,711,407","2,838","$55,000,000",PG-13,"Comedy,Drama,Romance","Dec 13, 2002"
951,tt0252299,2001,98,nm0429964,"nm0640494,nm0429964,nm0918973,nm0531526","nm0600445,nm0001618,nm0001593,nm0000438,nm0001277,nm0429964,nm0640494,nm0918973,nm0531526,nm0344668",Buffalo Soldiers,Miramax,"$354,421","$30,977",6,"$15,000,000",R,"Comedy,Crime,Drama,Thriller,War","Jul 25, 2003"
952,tt0252501,2001,101,nm0382956,"nm0000175,nm0001279","nm0811834,nm0000164,nm0947338,nm0204706,nm0095561,nm0382956,nm0000175,nm0001279,nm0382362,nm0002217",Hearts in Atlantis,Warner Bros.,"$24,185,781","$9,021,494","1,751","$31,000,000",PG-13,"Drama,Mystery","Sep 28, 2001"
953,tt0252223,2001,99,nm0752328,"nm0938028,nm0541900,nm0731293,nm0773768","nm0275400,nm0412850,nm0001455,nm0001424,nm0181920,nm0752328,nm0938028,nm0541900,nm0731293,nm0773768",All the Queen's Men,Strand Releasing,"$23,662","$15,026",17,"$15,000,000",PG-13,"Action,Comedy,Drama,War","Oct 25, 2002"
954,tt0252866,2001,108,nm0736930,"nm0381221,nm0825738","nm0956015,nm0004755,nm0005405,nm0002436,nm0004989,nm0736930,nm0381221,nm0825738,nm0601031,nm0675013",American Pie 2,Universal Pictures,"$145,103,595","$45,117,985","3,063","$30,000,000",R,Comedy,"Aug 10, 2001"
955,tt0252503,2001,109,nm0000519,nm0000519,"nm0005696,nm0000432,nm0682071,nm0000362,nm0005148,nm0000519,nm0513165,nm0759627,nm0002989,nm0788640",Heist,Warner Bros.,"$23,510,841","$7,823,521","1,891","$39,000,000",R,"Action,Crime,Drama,Thriller","Nov 9, 2001"
956,tt0253474,2002,150,nm0000591,"nm0367838,nm0844262","nm0004384,nm0004778,nm0470981,nm0277975,nm0288976,nm0000591,nm0367838,nm0844262,nm0071452,nm0764963",The Pianist,Focus Features,"$32,572,577","$111,261",6,"$35,000,000",R,"Biography,Drama,Music,War","Dec 25, 2002"
957,tt0253126,2001,86,nm0809321,"nm0298279,nm0698095","nm0596495,nm0573618,nm0000378,nm0005203,nm0931247,nm0809321,nm0298279,nm0698095,nm0296641,nm0859877",High Heels and Low Lifes,Walt Disney Studios Motion Pictures,"$228,194","$113,512",175,"$10,000,000",R,"Action,Comedy,Crime,Drama","Oct 26, 2001"
958,tt0253556,2002,101,nm0101385,"nm0149305,nm0676270,nm0338557","nm0083696,nm0000190,nm0000288,nm0001713,nm0124930,nm0101385,nm0149305,nm0676270,nm0338557,nm0053388",Reign of Fire,Walt Disney Studios Motion Pictures,"$43,061,982","$15,632,281","2,629","$60,000,000",PG-13,"Action,Adventure,Fantasy,Thriller","Jul 12, 2002"
959,tt0253754,2002,116,nm0000829,"nm0734472,nm0517589,nm0075834,nm0000653","nm0453808,nm0001772,nm0000408,nm0000653,nm0000996,nm0000829,nm0734472,nm0517589,nm0075834,nm0000025",Star Trek: Nemesis,Paramount Pictures,"$43,254,409","$18,513,305","2,711","$60,000,000",PG-13,"Action,Adventure,Sci-Fi,Thriller","Dec 13, 2002"
960,tt0253798,2001,89,"nm0540148,nm0540139",nm0951686,"nm0562598,nm0018416,nm0219292,nm0176882,nm0223518,nm0540139,nm0540148,nm0951686,nm0013583,nm0322802",Out Cold,Walt Disney Studios Motion Pictures,"$13,906,394","$4,531,665","2,011","$24,000,000",PG-13,"Comedy,Sport","Nov 21, 2001"
961,tt0255798,2001,84,nm0339004,"nm0103744,nm0001705","nm0144841,nm0001705,nm0368125,nm0001525,nm0000799,nm0339004,nm0103744,nm0076444,nm0195259,nm0307776",The Animal,Revolution Studios,"$57,743,062","$19,610,520","2,788","$47,000,000",PG-13,"Comedy,Sci-Fi","Jun 1, 2001"
962,tt0253867,2002,84,nm0474955,nm0683726,"nm0108629,nm0000139,nm0005048,nm0000775,nm0011148,nm0474955,nm0683726,nm0465298,nm0790481,nm0725072",The Sweetest Thing,Sony Pictures Entertainment (SPE),"$24,718,164","$9,430,667","2,670","$43,000,000",R,"Comedy,Romance","Apr 12, 2002"
963,tt0255819,2001,130,nm0005436,nm0005436,"nm0942189,nm0879085,nm0378245,nm0328954,nm0005436,nm0003417,nm0589941,nm0134164,nm0122740",Baby Boy,Sony Pictures Entertainment (SPE),"$28,734,552","$8,606,403","1,533","$16,000,000",R,"Crime,Drama,Romance,Thriller","Jun 27, 2001"
964,tt0256415,2002,108,nm0855035,"nm0248248,nm0184947","nm0006070,nm0000702,nm0001131,nm0524197,nm0000298,nm0855035,nm0248248,nm0184947,nm0149563,nm0605775",Sweet Home Alabama,Walt Disney Studios Motion Pictures,"$127,223,418","$35,648,740","3,293","$30,000,000",PG-13,"Comedy,Romance","Sep 27, 2002"
965,tt0256524,2001,103,nm0000095,nm0000095,"nm0824240,nm0000095,nm0868110,nm0775870,nm0036981,nm0270508,nm0503429,nm0520288",The Curse of the Jade Scorpion,DreamWorks Distribution,"$7,517,191","$2,459,315",903,"$33,000,000",PG-13,"Comedy,Crime,Mystery,Romance","Aug 24, 2001"
966,tt0256380,2001,114,"nm0125803,nm0268380","nm1765923,nm0268380,nm0125803","nm1132350,nm0085312,nm0000569,nm0004517,nm0899995,nm0125803,nm0268380,nm1765923,nm0858554,nm0921853",Shallow Hal,Twentieth Century Fox,"$70,839,203","$22,518,295","2,770","$40,000,000",PG-13,"Comedy,Drama,Fantasy,Romance","Nov 9, 2001"
967,tt0257044,2002,117,nm0005222,"nm0172523,nm0713479,nm0783100","nm0005573,nm0000158,nm0388382,nm1005576,nm0014582,nm0005222,nm0172523,nm0713479,nm0783100,nm0953124",Road to Perdition,DreamWorks Distribution,"$104,454,762","$22,079,481","1,797","$80,000,000",R,"Crime,Drama,Thriller","Jul 12, 2002"
968,tt0257076,2003,117,nm0424800,"nm0358842,nm0593856,nm0572151,nm0043742,nm0571346","nm0571346,nm0000168,nm0268199,nm0735442,nm0005112,nm0424800,nm0358842,nm0593856,nm0572151,nm0043742",S.W.A.T.,Sony Pictures Entertainment (SPE),"$116,934,650","$37,062,535","3,202","$80,000,000",PG-13,"Action,Adventure,Crime,Thriller","Aug 8, 2003"
969,tt0257106,2001,83,nm0005540,"nm0915465,nm0005541,nm0424688,nm0064556,nm0294997,nm0783536,nm1010379,nm0333240,nm0689844,nm0811360,nm0915460","nm0783536,nm0267506,nm0005541,nm0009919,nm0057221,nm0005540,nm0915465,nm0424688,nm0064556,nm0294997",Scary Movie 2,Miramax,"$71,308,997","$20,503,356","3,220","$45,000,000",R,Comedy,"Jul 4, 2001"
970,tt0257360,2002,125,nm0668247,"nm1095201,nm0668247,nm0852591","nm0448843,nm0000197,nm0204706,nm0000551,nm0000870,nm0668247,nm1095201,nm0852591,nm0078698,nm0321228",About Schmidt,New Line Cinema,"$65,016,287","$282,367",6,"$30,000,000",R,"Comedy,Drama","Dec 13, 2002"
971,tt0257516,2005,97,nm0000127,nm0932078,"nm0527261,nm0000207,nm0251986,nm0005577,nm0616550,nm0000127,nm0932078,nm0534543,nm0001937,nm0572123",Cursed,Dimension Films,"$19,297,522","$9,600,000","2,805","$38,000,000",PG-13,"Comedy,Horror","Feb 25, 2005"
972,tt0257568,2003,89,nm0573589,"nm0082893,nm0639434,nm0003298","nm0704909,nm0026364,nm0005278,nm0005535,nm0000686,nm0573589,nm0082893,nm0639434,nm0003298,nm0000988",Kangaroo Jack,Warner Bros.,"$66,934,963","$16,580,209","2,818","$60,000,000",PG,"Action,Adventure,Comedy,Crime,Family","Jan 17, 2003"
