,tconst,directors,actors,distributor,mpaa,release_year,budget,opening_revenue,domestic_revenue,opening_theaters,runtime_minutes,release_month,release_day,genre_crime,genre_drama,genre_adventure,genre_thriller,genre_horror,genre_action,genre_fantasy,genre_sci-fi,genre_comedy,genre_war,genre_mystery,genre_biography,genre_history,genre_romance,genre_family,genre_musical,genre_sport,genre_music,genre_animation,genre_western,genre_documentary,genre_news
505,tt0144814,"nm0002240,nm0541677","nm0004311,nm0004749,nm0518715,nm0116465,nm0810397,nm0597574",Metro-Goldwyn-Mayer (MGM),R,1999,33292254.545454547,11200660.633854546,28160023.63218182,2286,104,3,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,tt0142192,nm0001226,"nm0005851,nm0000334,nm0000242,nm0949521,nm0070115,nm0357074,nm2948114,nm0001980",New Line Cinema,R,1999,39633636.36363637,9139992.14909091,24040958.46269091,1804,110,3,4,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
507,tt0118665,nm0163706,"nm0006344,nm0000678,nm0000502,nm0000326,nm0001493",Sony Pictures Entertainment (SPE),PG,1999,19024145.454545457,8899474.634145455,43201830.450618185,1689,97,3,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
508,tt0160429,nm0723704,"nm0001669,nm0896517,nm0634455,nm0007183",Warner Bros.,G,1999,39633636.36363637,6353374.956545454,19013081.328618184,2352,87,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
509,tt0141098,nm0400486,"nm0694173,nm0000113,nm0000255,nm0005491,nm0001872,nm0036641,nm0117290,nm0744828",DreamWorks Distribution,PG-13,1999,118900909.0909091,21419171.222400002,83865852.58036365,2058,105,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
510,tt0139668,nm0000142,"nm0005573,nm0000142,nm0913460,nm0004986,nm0000249,nm0005572",Warner Bros.,R,1999,87194000.0,8364455.420836364,26395634.018036366,1852,127,3,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
511,tt0129332,nm0000944,"nm0006219,nm0001602,nm0001015,nm0000274,nm0001111,nm0276178,nm0382268,nm0016332",Twentieth Century Fox,R,1999,19024145.454545457,1649911.8188727275,3269624.3921818184,1040,101,3,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
512,tt0131369,nm0000165,"nm0052797,nm0000190,nm0001184,nm0086553,nm0091768",Universal Pictures,PG-13,1999,126827636.36363637,13176265.82290909,35562305.94578182,2627,122,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
513,tt0120757,nm0798788,"nm0617147,nm0000132,nm0004898,nm0000610,nm0001199,nm0525059",Metro-Goldwyn-Mayer (MGM),R,1999,79267272.72727273,9614669.943709092,21028011.011672728,2290,92,3,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,tt0147800,nm0432627,"nm0006099,nm0005132,nm0005466,nm0330687,nm0646351,nm0493662",Walt Disney Studios Motion Pictures,PG-13,1999,47560363.63636364,13207007.256618183,60525581.93098182,2271,97,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
515,tt0133093,"nm0905152,nm0905154","nm0821205,nm0000206,nm0000401,nm0005251,nm0915989,nm0005428,nm0204485,nm0691084",Warner Bros.,R,1999,99876763.63636364,44054104.24025454,271854927.57127273,2849,136,3,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,tt0126250,nm0000265,"nm0510498,nm0000335,nm0000194,nm0000239,nm0000563,nm0834788,nm0347465,nm0475746",October Films,PG-13,1999,15738989.169675091,294048.3868592058,17187832.37429603,10,118,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
517,tt0129280,nm0918873,"nm0534574,nm0000188,nm0000443,nm0000092,nm0571897,nm0181202,nm0263172",Paramount Pictures,PG-13,1999,118042418.77256317,12944083.081407942,44925559.553790614,2102,90,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
518,tt0151738,nm0331532,"nm0628056,nm0000106,nm0000274,nm0890232,nm0788340,nm0410516,nm0433339",Twentieth Century Fox,PG-13,1999,39347472.92418773,18629780.327761732,87311658.38743682,2455,107,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
519,tt0105399,"nm0482681,nm0007139","nm0000329,nm0001041,nm0477108,nm0399074",Miramax,PG-13,1992,18751397.849462364,5306626.84,15675637.937591398,1129,104,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
520,tt0139239,nm0510731,"nm0117741,nm0001631,nm0001542,nm0937930,nm0004875,nm0293513,nm0509176,nm0742296",Sony Pictures Entertainment (SPE),R,1999,31477978.339350183,7408019.552888087,26667283.90028881,1563,102,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
521,tt0123964,nm0001130,"nm0801005,nm0000552,nm0001454,nm0044762,nm0001024,nm0004976,nm0419889",Universal Pictures,R,1999,125911913.35740073,32130792.26263538,100755134.87350181,2594,108,4,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
522,tt0119219,nm0423646,"nm0567462,nm0000099,nm0000551,nm0000571,nm0001122,nm0199596",Warner Bros.,R,1998,32194707.692307692,1627724.1775384615,3123367.957033846,865,102,4,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
523,tt0136244,nm0533564,"nm0207532,nm0000701,nm0729763,nm0846548,nm0611925,nm0778840,nm0443866",Stratosphere Entertainment LLC,R,1998,19316824.615384616,132692.09748923077,2033544.9069415384,10,98,4,4,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
524,tt0120797,nm0001565,"nm0006050,nm0000131,nm0000671,nm0000949,nm0001401,nm0513165",Twentieth Century Fox,R,1999,51938664.2599278,5595261.0145848375,13234656.299458483,1283,124,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
525,tt0120836,nm0689385,"nm0467255,nm0005450,nm0000521,nm0139936,nm2993833,nm0252045,nm0424663",Warner Bros.,PG-13,1999,47216967.50902527,4760586.219241877,10312587.048194947,2469,100,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
526,tt0126886,nm0668247,"nm0760131,nm0000111,nm0000702,nm0005098,nm0004795,nm0074100,nm0301835",Paramount Pictures,R,1999,39347472.92418773,187419.88303249096,23454306.190505415,6,103,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
527,tt0120907,nm0000343,"nm0761697,nm0000179,nm0000492,nm0000453,nm0000353,nm0358877,nm0487190,nm0006290,nm0005893",Miramax,R,1999,23608483.754512634,1275270.4842599279,4496175.922888087,256,97,4,4,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,tt0137494,nm0000750,"nm0002366,nm0000125,nm0001876,nm0000609,nm0001599,nm0866104",Twentieth Century Fox,PG-13,1999,103877328.5198556,31707130.152166065,138037853.87768954,2814,113,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
529,tt0120878,nm0006959,"nm0171537,nm0000352,nm0000161,nm0005048,nm0001882,nm0526991,nm0029640,nm0733763",Next Millenium Films,R,1998,6438941.538461538,1999.2913476923077,3449.6629292307694,1,100,4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
530,tt0138510,nm0281869,"nm0865189,nm0001701,nm0001293,nm0711805,nm0004695,nm0508988,nm0611064",Sony Pictures Entertainment (SPE),R,1999,39347472.92418773,2844320.21866426,6535190.3,1611,92,4,4,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
531,tt0120616,nm0814085,"nm0000409,nm0001838,nm0001314,nm0903677",Universal Pictures,PG-13,1999,125911913.35740073,68259421.55577618,244561051.27566788,3210,124,5,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,tt0140379,nm0001355,"nm0186602,nm0000177,nm0000201,nm0000391,nm0001804,nm0881811,nm0005972,nm0822975",Fox Searchlight Pictures,PG-13,1999,17312888.0866426,6745132.676534296,25295687.654512636,1080,116,5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
533,tt0120857,nm0001874,"nm0035998,nm0001749,nm0001132,nm0687506,nm0000333,nm0663796,nm0870369,nm0953080",Metro-Goldwyn-Mayer (MGM),PG,1999,18886787.003610108,2570464.9549097475,22666604.40833935,270,117,5,4,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
534,tt0120915,nm0000184,"nm0809551,nm0000191,nm0000553,nm0000204,nm0005157,nm0564768,nm0002354,nm0005897,nm0123785",Twentieth Century Fox,PG,1999,180998375.45126355,102021654.4797834,678489400.6178701,2970,136,5,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,tt0166252,nm0151066,"nm0005953,nm0001009,nm0779866,nm0000633,nm0001100,nm0683579,nm0762590",DreamWorks Distribution,PG-13,1999,31477978.339350183,4238224.90768953,13067261.13234657,769,88,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
536,tt0139809,nm0750857,"nm0916675,nm0081572,nm0001543,nm0000090,nm0000352,nm0000386,nm0256498",Sony Pictures Entertainment (SPE),R,1999,25182382.671480145,5229146.944115523,18755619.841768954,1815,100,5,4,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
537,tt0125439,nm0585011,"nm0601680,nm0000424,nm0000210,nm0564500,nm0406975,nm0448953,nm0002303,nm0183533",Universal Pictures,PG-13,1999,66103754.51263538,34328592.579783395,182713418.47530687,2747,124,5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
538,tt0128278,nm0005509,"nm0000384,nm0000164,nm0000421,nm0000661,nm0005491,nm0102189,nm0852888",Walt Disney Studios Motion Pictures,R,1999,125911913.35740073,16353418.846173285,53678148.36025271,2059,126,6,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,tt0164085,nm0000626,"nm0000657,nm0001512,nm0553737,nm0489644,nm0719964,nm0006025,nm0005549,nm0413541",Sony Pictures Entertainment (SPE),R,1999,15738989.169675091,219769.80137184117,3400739.1288808663,15,126,6,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,tt0145660,nm0005366,"nm0865189,nm0000196,nm0001287,nm0001868,nm0001822,nm0529092,nm0572805,nm0000193",New Line Cinema,PG-13,1999,51938664.2599278,28301692.93501805,324286268.20729244,3312,95,6,4,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
541,tt0120855,"nm0118333,nm0510674","nm0001282,nm0000378,nm0000306,nm0000335",Walt Disney Studios Motion Pictures,G,1999,204606859.20577618,53861918.371696755,269281228.6261011,3005,88,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
542,tt0144214,nm0922346,"nm0001980,nm0000237,nm0000656,nm0000342,nm0000459,nm0626883",Paramount Pictures,R,1999,149520397.11191335,35148394.03036101,161648629.22902527,2856,116,6,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
543,tt0142342,nm0240797,"nm0144841,nm0001191,nm0000725,nm0829537,nm0819850,nm0304398,nm0316406",Sony Pictures Entertainment (SPE),PG-13,1999,53827342.96028881,65374047.75776173,257300672.2965704,3027,93,6,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
544,tt0120891,nm0001756,"nm0000226,nm0000177,nm0000110,nm0000161",Warner Bros.,PG-13,1999,267562815.88447654,43577301.08115523,179117064.17173284,3342,106,6,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
545,tt0158983,nm0005295,"nm0005295,nm0001778,nm0074834,nm0005002,nm0003299,nm0893487",Paramount Pictures,R,1999,33051877.25631769,17841543.4199639,81901927.0032852,2128,81,6,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
546,tt0162677,nm0000490,"nm0475578,nm0000491,nm0004778,nm0000227,nm0261170,nm0453091,nm0005966",Walt Disney Studios Motion Pictures,R,1999,34521919.61607678,9340457.702843431,30266512.427474506,1536,142,7,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
547,tt0137363,nm0671210,"nm0000823,nm0000313,nm0000209,nm0000349,nm0204706,nm0329753,nm0760555,nm0006873",Sony Pictures Entertainment (SPE),R,1999,48644523.095380925,11792601.43605279,38846852.381607674,1631,117,7,4,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
548,tt0163651,"nm0919369,nm0919363","nm0956015,nm0004755,nm0005098,nm0005272,nm0177639,nm0601031,nm0675013",Universal Pictures,R,1999,17260959.80803839,29358821.31829634,160936487.99236953,2508,95,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
549,tt0158811,nm0384722,"nm0005008,nm0324397,nm0926209,nm0057321,nm0625456,nm0048744",Sony Pictures Entertainment (SPE),G,1999,37660275.94481104,7572930.710965807,26088853.309382122,2265,87,7,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
550,tt0185937,"nm0617130,nm0844896","nm0292864,nm0231946,nm0931321,nm0502671,nm1482809,nm0184770,nm0354918,nm0178992",Artisan Entertainment,R,1999,94150.68986202759,2372682.120143971,220530885.39062986,27,81,7,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
551,tt0161100,nm0266622,"nm0403648,nm0852328,nm0004898,nm0429114,nm0625735,nm0074100,nm0301835,nm0947695",Paramount Pictures,R,1999,9415068.98620276,13361901.996316737,39323039.89490102,1191,106,7,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
552,tt0120663,nm0000040,"nm0303348,nm0000129,nm0000173,nm0276062,nm0001628,nm0690772,nm0809040",Warner Bros.,R,1999,101996580.68386322,34060837.01179364,87389427.54082783,2411,159,7,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
553,tt0139414,nm0591171,"nm0367630,nm0000403,nm0000597,nm0001624,nm0322407,nm0696309,nm0653211,nm0645401",Twentieth Century Fox,R,1999,54921235.75284943,17220388.70659868,49853439.92170366,2096,82,7,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
554,tt0141369,nm0446109,"nm0000111,nm0000391,nm0004921,nm0005502",Walt Disney Studios Motion Pictures,PG,1999,141226034.79304138,34347957.386418715,152842836.49180564,2814,78,7,4,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
555,tt0157503,nm0417794,"nm0818785,nm0000379,nm0000612,nm0000289,nm0005049,nm0388788,nm0689780,nm0006205",New Line Cinema,PG-13,1999,23537672.465506896,6255166.272093581,16588422.600215957,1207,97,7,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
556,tt0171363,nm0000957,"nm0933213,nm0000553,nm0001876,nm0005562,nm0000666,nm0036641,nm0744828",DreamWorks Distribution,PG-13,1999,125534253.14937012,52465691.610557884,143440382.12886623,2808,113,7,4,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
557,tt0149261,nm0001317,"nm0525059,nm0005048,nm0004787,nm0000168,nm0571537,nm0326040",Warner Bros.,R,1999,94150689.86202759,29983296.168122374,115567056.27260947,2854,105,7,4,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,tt0163187,nm0005190,"nm0472256,nm0000210,nm0000152,nm0000349,nm0001185,nm0181202,nm0276059",Paramount Pictures,PG,1999,109842471.50569886,55008413.01494901,238919158.48373124,3158,116,7,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
559,tt0129167,nm0083348,"nm0005197,nm0547349,nm0001065,nm0000098,nm0004874,nm0007831",Warner Bros.,PG,1999,109579533.21364452,8973959.517342908,36254083.3064632,2179,86,8,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
560,tt0132347,nm0882330,"nm0724700,nm0001774,nm0000413,nm0000513,nm0000279,nm0330383,nm0505656",Universal Pictures,PG-13,1999,106448689.4075404,15682185.292818671,46590103.89827648,2136,121,8,4,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
561,tt0167404,nm0796117,"nm0005714,nm0000246,nm0005286,nm0001057,nm0931404,nm0005086,nm0550881,nm0578814,nm0006133",Walt Disney Studios Motion Pictures,PG-13,1999,62616876.12208258,41767431.93587074,459461178.18039495,2161,107,8,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
562,tt0155267,nm0001532,"nm0006015,nm0000112,nm0000623,nm0001459,nm0001262,nm0820429",Metro-Goldwyn-Mayer (MGM),R,1999,75140251.3464991,22856285.32290844,108491848.33238779,2427,113,8,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
563,tt0131325,nm0000568,"nm0208614,nm0000188,nm0000552,nm0001287,nm0004724,nm0004976,nm0628056,nm0825336,nm0669362",Universal Pictures,PG-13,1999,86098204.66786355,28275511.39497307,103920180.81418313,2706,97,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
564,tt0120620,nm0438279,"nm0165679,nm0000132,nm0000295,nm0000597,nm0453492,nm0628056,nm0005875",Twentieth Century Fox,PG-13,1999,39135547.57630162,6060712.486606822,15834262.899856374,1740,100,8,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
565,tt0165710,nm0726472,"nm0006254,nm0000411,nm0004709,nm0004867,nm0403134,nm0352057,nm0505768,nm0005430",New Line Cinema,R,1999,53224344.7037702,3139472.4116337523,6601564.188689408,1802,95,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
566,tt0130121,nm0538614,"nm0006231,nm0000424,nm0000675,nm0001001,nm0949350,nm0000167,nm0612529",Warner Bros.,PG-13,1999,117406642.72890484,15933316.536193896,53011982.69924596,2573,102,8,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
567,tt0133046,nm0932078,"nm0794762,nm0000545,nm0004846,nm0005017,nm0001787,nm0465298,nm0002227,nm0956195,nm0624705",Miramax,PG-13,1999,20350484.73967684,5207955.166606822,14013555.123698384,1710,96,8,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
568,tt0176269,nm0734747,"nm0000241,nm0004966,nm0770039,nm0925220",Sony Pictures Entertainment (SPE),R,1999,70443985.63734291,7209029.289012567,16699753.3616158,1639,83,8,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,tt0120657,"nm0000341,nm0001532","nm0000025,nm0000104,nm0893204,nm0832509,nm0474520,nm0235684",Walt Disney Studios Motion Pictures,R,1999,250467504.48833033,16073370.137594255,51187572.70028725,2306,102,8,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
570,tt0160236,nm0933505,"nm0006045,nm0000409,nm0000572,nm0000547,nm0001385,nm0204862,nm0364787,nm0801972",Universal Pictures,PG,1999,109579533.21364452,4724983.373967684,15614159.884021545,1802,77,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
571,tt0164108,nm0000983,"nm0002969,nm0000983,nm0000232,nm0000510,nm0000313,nm0620720,nm0005056,nm0005630,nm0856249",USA Films,PG-13,1999,23481328.545780968,6147137.8644524235,18182303.39454219,1263,97,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
572,tt0138304,nm0712444,"nm0592427,nm0000234,nm0000136,nm0608012,nm0245112,nm0493662,nm0003392,nm0005679,nm0023398",New Line Cinema,R,1999,117406642.72890484,6303958.6998563735,16707068.578168761,2209,109,8,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,tt0125971,nm0180912,"nm0003452,nm0004999,nm0005442,nm0000285,nm0094231,nm0277446,nm0592525",Miramax,R,1999,10905741.51280524,4099641.1685646214,11377059.617653364,1050,96,9,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
574,tt0163579,nm0425244,"nm0001877,nm0000421,nm0000240,nm0278752,nm0001601,nm0732708,nm0694173",Warner Bros.,R,1999,109057415.12805241,7056374.648254913,17548843.0864324,2558,102,9,4,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
575,tt0164181,nm0462895,"nm0002320,nm0000102,nm0178574,nm0002062,nm0001152,nm0388788,nm0689780,nm0006133",Artisan Entertainment,R,1999,18695556.879094698,9054357.90618225,32939879.2730673,1888,99,9,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
576,tt0145531,nm0906548,"nm0004842,nm0000099,nm0000321,nm0000596,nm0000505,nm0541548,nm0006012",Metro-Goldwyn-Mayer (MGM),R,1999,45180929.124478854,28525783.511685524,77970237.49836807,2899,103,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,tt0133412,nm0054954,"nm0601031,nm0005273,nm0000702,nm0000982,nm0937566,nm0047489,nm0066530,nm0339171",Fox Searchlight Pictures,R,1999,10905741.51280524,23170.026825491364,43336.30084574151,5,92,9,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,tt0169547,nm0005222,"nm0005734,nm0000228,nm0000906,nm0000301,nm0004747,nm0169260,nm0423134,nm0002353",DreamWorks Distribution,R,1999,23369446.098868374,1342233.4844669446,202685700.31436568,16,122,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,tt0120618,nm0748928,"nm0204567,nm0000246,nm0000560,nm0001215,nm0001347,nm0088780,nm0932303,nm0006142",Walt Disney Studios Motion Pictures,R,1999,18695556.879094698,65942.34503871352,277750.54077427037,7,110,9,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
580,tt0126916,nm0000600,"nm0006231,nm0000126,nm0000593,nm0000604,nm0540441,nm0077000,nm0732364",Universal Pictures,PG-13,1999,124637045.86063132,20318463.643061344,54822601.71816557,2829,137,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
581,tt0181316,nm0562645,"nm0605775,nm0001454,nm0005561,nm0338886,nm0152638,nm0003993",Sony Pictures Entertainment (SPE),PG-13,1999,101267599.76176295,29926610.429374628,106749344.24780226,2735,93,9,4,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
582,tt0150377,nm0000915,"nm0416824,nm0000171,nm0000169,nm0339304,nm0918573,nm0325252,nm0002934",Paramount Pictures,R,1999,109057415.12805241,36086385.11878499,181879036.4785944,2547,105,9,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
583,tt0120716,nm0440914,"nm0790481,nm0000245,nm0853364,nm0407285,nm0050268,nm0353187,nm0931265",Sony Pictures Entertainment (SPE),PG-13,1999,70108338.29660513,3204180.0807266226,7721889.734258487,1200,120,9,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
584,tt0162360,nm0407842,"nm0424681,nm0000562,nm0001872,nm0000513,nm0001824,nm0599905,nm0365193",Miramax,PG-13,1999,3887960.760998811,112060.36023781213,3041836.302057075,8,98,10,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
585,tt0134618,nm0005366,"nm0005687,nm0000128,nm0000608,nm0000279,nm0005203,nm0049920,nm0001980",Walt Disney Studios Motion Pictures,R,1999,43545160.52318668,4824478.752449465,13828112.530237813,1673,119,10,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
586,tt0120188,nm0751102,"nm0001980,nm0000123,nm0000242,nm0001084,nm0005069,nm0432625,nm0568093,nm0746273",Warner Bros.,R,1999,116638822.82996432,24645994.76903686,94325094.4170749,2942,114,10,4,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
587,tt0159421,nm0357143,"nm0002201,nm0165159,nm0001597,nm0001853,nm0544448,nm0435862,nm0734318",Sony Pictures Entertainment (SPE),G,1999,40434791.914387636,5062176.231902497,18169291.32196195,1210,73,10,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
588,tt0128239,nm0000277,"nm0907970,nm0000112,nm0080987,nm0903985,nm0302224,nm0248180,nm0006070,nm0695536",Miramax,PG-13,1999,46655529.13198573,252499.7236623068,983836.0290963139,70,118,10,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
589,tt0164114,nm0776271,"nm0447595,nm0004997,nm0004978,nm0004834,nm0582420,nm0570462,nm0732364",Twentieth Century Fox,PG-13,1999,13219066.587395957,10646965.928561237,27752788.009120096,2222,91,10,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
590,tt0167427,nm0567126,"nm0132695,nm0788340,nm0002071,nm0005006,nm0005558,nm0584427,nm0330759,nm0516162",Paramount Pictures,PG-13,1999,52876266.34958383,13860958.02274673,47645369.72768133,1943,81,10,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
591,tt0171804,nm0005303,"nm0882927,nm0005476,nm0001721,nm0765597,nm0786639,nm0366363,nm0464286,nm1104170",Fox Searchlight Pictures,R,1999,3110368.6087990487,114648.18692033294,17947770.869643282,2,118,10,4,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
592,tt0156934,nm0001628,"nm0006115,nm0000148,nm0000218,nm0001165,nm0001372,nm0694230",Sony Pictures Entertainment (SPE),R,1999,99531795.48156956,20236967.951664686,48992322.629643284,2697,133,10,4,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
593,tt0165854,nm0001752,"nm0005767,nm0000654,nm0001228,nm0000690,nm0350079,nm0362675,nm0469660,nm0553498",Artisan Entertainment,R,1999,15551843.043995244,291009.1974078478,4983841.598489893,17,89,10,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
594,tt0160916,nm0001661,"nm0152469,nm0000246,nm0000201,nm0719705,nm0762424,nm0002008,nm0003299",Universal Pictures,R,1999,77759215.21997622,15043422.191200951,42145542.859940544,2164,95,10,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
